Timestamps,CM2_PV_PRODUCT,CM2_PV_BE01_CURRENT,CM2_PV_BE02_POWER,CM2_PV_BF01_OUT_TEMPERATURE,CM2_PV_BF01_PRESSURE,CM2_PV_BF01_DIF_PRESSURE,CM2_PV_BF01_DIF_PRESSURE1,CM2_FLOW_RATE_COAL,CM2_PV_CLA01_POWER,CM2_PV_CLA01_SPEED,CM2_SP_CLA01_SPEED,CM2_PV_DA01_POSITION,CM2_SP_DA01_POSITION,CM2_PV_DA02_POSITION,CM2_SP_PRESS_MODE,CM2_SP_PRESS_AUTO,CM2_SP_PRESS_MANUAL,CM2_PV_FN01_POWER,CM2_SP_GA01_SPM,CM2_PV_HG01_TEMPERATURE,CM2_PV_HG01_TEMPERATURE1,CM2_PV_HG01_TEMPERATURE2,CM2_PV_HYS01_PRESSURE,CM2_PV_HYS01_PRESSURE1,CM2_SP_RB01_MILL_TOTAL_FEED,CM2_SP_RB01_MODE_TOTAL_FEED,CM2_SP_RB01_SPA_TOTAL_FEED,CM2_SP_RB01_TOTAL_FEED,CM2_PV_RB01_TOTAL_FEED,CM2_PV_RF01_CURRENT,CM2_SP_VRM01_TEMP_MODE,CM2_SP_VRM01_TEMP_AUTO,CM2_SP_VRM01_TEMP_MANUAL,CM2_SP_VRM01_PRESS_GRIDING_1_3,CM2_SP_VRM01_PRESS_GRIDING_2_4,CM2_PV_VRM01_INLET_TEMPERATURE,CM2_PV_VRM01_OUTLET_TEMPERATURE,CM2_PV_VRM01_POWER,CM2_PV_VRM01_IN_PRESS,CM2_PV_VRM01_VIBRATION,CM2_PV_VRM01_OUT_ PRESS,CM2_PV_VRM01_DIFF_PRESSURE,CM2_PV_VRM01_POSITION1,CM2_PV_VRM01_POSITION2,CM2_PV_VRM01_POSITION3,CM2_PV_VRM01_POSITION4,CM2_PV_VRM01_VIBRATION1,CM2_SP_WI01_WATER_INJECTION,CM2_PV_WI01_WATER_INJECTION,CM2_AGREGADO_0,CM2_AGREGADO_1,CM2_AGREGADO_2,CM2_CALCARIO,CM2_CLINQUER,CM2_CLINQUERBW,CM2_ESCORIA,CM2_ESCORIA_DRY_PIT,CM2_GESSO,CM2_MIX,CM2_POZOLANA,CM2_LB_FINENESS_CPIIF,CM2_LB_FINENESS_CPIII,CM2_LB_FINENESS_CPVARI,CM2_LB_BLAINE_CPIIF,CM2_LB_BLAINE_CPIII,CM2_LB_BLAINE_CPVARI,CM2_ST_CLA01_SPEED,CM2_ST_DA01_POSITION,CM2_ST_WI01_WATER_INJECTION,CM2_ST_VRM01_PRESS_GRIDING_1_3,CM2_ST_RB01_TOTAL_FEED,CM2_ST_GAS01_ADDITIVE_INJECTION,CM2_ST_DA02_SPA_PRESS,CM2_PV_FLOW_CALCARIO,CM2_PV_FLOW_CLINQUER,CM2_PV_FLOW_ESCORIA,CM2_PV_FLOW_GESSO,CM2_PV_FLOW_MIX,CM2_PV_FLOW_POZOLANA,CM2_ST_IA_ENABLE,CM2_ST_IA_READY,CM2_ST_IA_USE,CM2_IA_CLA01_SP_SPEED,CM2_IA_DA01_SP_POSITION,CM2_IA_DA02_SPA_PRESS,CM2_IA_GAS01_SP_FLOW_AID,CM2_IA_RB01_SP_TOTAL_FEED,CM2_IA_VRM01_SP_PRESS_GRIDING,CM2_IA_WI01_SP_WATER_INJECTION,CM2_IA_SC01_SPA_TEMP_OUT
11/12/2024 00:00:00,6,44.4597359,59.57834,96.83709,-69.15539,13.9705143,4.237799,716.2385,38.3139038,1232.37939,69.0,83.3042,83.0,98.24579,1.0,-5.16751766,98.0,1272,100.0,0.0,110.307953,816.454468,5.35066366,5.404586,85.0,1.0,39.9368744,85.0,86.89043,64.34402,1.0,101.0,37.0,5.5,5.5,119.710091,100.964622,1734,-5.32859755,3.820302,-45.2429924,40.1050072,286.513336,52.2085648,45.9304771,33.96524,20.7219143,3200.0,3132.43286,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.8549633,63.6668549,0.0,3.6263926,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
11/12/2024 00:00:30,6,42.0885124,51.13472,96.83034,-69.141304,13.8962851,4.246738,716.650146,37.3414268,1232.46289,69.0,83.3093948,83.0,98.246376,1.0,-5.02889538,98.0,1268,100.0,0.0,110.321892,816.329041,5.35053825,5.40446234,85.0,1.0,40.11011,85.0,86.35488,65.21472,1.0,101.0,37.0,5.5,5.5,119.722481,100.911713,1566,-5.1370244,4.853813,-45.3089752,40.1087875,278.623444,49.08368,43.11546,36.74896,25.292881,3200.0,3132.44751,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.8713646,63.2558937,0.0,3.626631,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
11/12/2024 00:01:00,6,43.0824966,57.7088547,96.8235855,-69.2832947,13.6052094,4.262843,716.171631,36.6599274,1232.75769,69.0,83.3146,83.0,98.2469559,1.0,-5.088909,98.0,1261,100.0,0.0,110.335823,816.203552,5.350413,5.40433931,85.0,1.0,40.25678,85.0,85.85605,64.8958054,1.0,101.0,37.0,5.5,5.5,119.734863,100.8588,1471,-5.150235,4.22860432,-45.4859543,40.2294922,274.8156,57.7234154,41.0460968,30.9539032,24.3687782,3200.0,3132.46216,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.8741455,62.9715919,0.0,3.6268692,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
11/12/2024 00:01:30,6,45.9005623,64.2731552,96.81683,-68.5442,13.6867628,4.27394629,716.1517,38.0057449,1233.16272,69.0,83.31979,83.0,98.24754,1.0,-5.16781855,98.0,1275,100.0,0.0,110.349762,816.0781,5.350287,5.404216,85.0,1.0,39.9773254,85.0,86.2610245,64.89376,1.0,101.0,37.0,5.5,5.5,119.747246,100.805893,1779,-5.21806574,4.45889425,-45.26397,39.9500046,259.3424,56.786,39.9572,33.9572,22.0,3200.0,3132.47681,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.8563786,62.9850922,0.0,3.62710762,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
11/12/2024 00:02:00,6,42.9630737,49.4338,96.81008,-68.0234756,13.7862358,4.27512932,716.163,36.23862,1233.08472,69.0,83.32498,83.0,98.24812,1.0,-5.182499,98.0,1251,100.0,0.0,110.363693,815.952637,5.35016155,5.40409231,85.0,1.0,39.96246,85.0,86.14086,64.82872,1.0,101.0,37.0,5.5,5.5,119.759628,100.752983,1688,-5.12848759,4.170723,-44.9956,39.8460159,277.5787,50.2457657,45.96489,36.8244553,21.2461338,3200.0,3132.49146,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.8386116,62.99859,0.0,3.627346,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
11/12/2024 00:02:30,6,43.0147057,66.74939,96.80333,-68.6964645,13.8116922,4.29304647,716.20636,37.2433319,1233.59485,69.0,83.32998,83.0,98.24871,1.0,-5.221041,98.0,1258,100.0,0.0,110.377632,815.827148,5.350036,5.40396929,85.0,1.0,40.4235725,85.0,86.45428,65.2139359,1.0,101.0,37.0,5.5,5.5,119.772011,100.700066,1460,-5.195487,4.545628,-45.5021629,40.3799744,258.04126,60.6287651,42.123745,34.876255,29.5705185,3200.0,3132.506,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.8208447,63.018425,0.0,3.62758422,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
11/12/2024 00:03:00,6,43.1403351,58.7433929,96.79658,-69.5807648,13.8422785,4.31188631,716.1466,37.5488167,1232.93372,69.0,83.33498,83.0,98.24929,1.0,-5.167406,98.0,1249,100.0,0.0,110.391563,815.7017,5.34991074,5.403846,85.0,1.0,40.7439766,85.0,86.15321,65.22124,1.0,101.0,37.0,5.5,5.5,119.784393,100.720375,1526,-5.22778845,4.61698675,-45.98459,40.746933,268.804749,52.1952629,45.9023666,31.1952648,31.4630241,3200.0,3132.52075,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.80308,62.9129944,0.0,3.62782264,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
11/12/2024 00:03:30,6,43.08972,57.7102,96.7898254,-69.54671,13.8447294,4.322452,716.416931,36.9281158,1232.77966,69.0,83.33997,83.0,98.24988,1.0,-5.07228756,98.0,1248,100.0,0.0,110.4055,815.576233,5.34978533,5.403723,85.0,1.0,40.3003769,85.0,86.0048447,64.61078,1.0,101.0,37.0,5.5,5.5,119.796776,100.740784,1542,-5.22838545,5.352376,-45.6989326,40.3619232,270.4591,53.89798,46.84697,31.10202,39.94899,3200.0,3132.5354,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.7853127,62.97377,0.0,3.62806082,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
11/12/2024 00:04:00,6,43.7021255,55.40417,96.78307,-69.22998,13.66987,4.338256,716.6387,36.9404678,1233.10486,69.0,83.34497,83.0,98.2504654,1.0,-5.14570856,98.0,1251,100.0,0.0,110.419441,815.4508,5.34965944,5.40359926,85.0,1.0,40.0618477,85.0,87.154274,65.75978,1.0,101.0,37.0,5.5,5.5,119.809158,100.761192,1756,-5.20898962,4.115165,-45.19163,40.0828,276.477448,54.0,40.303833,35.73957,28.4791451,3200.0,3132.55,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.79185,63.62631,0.0,3.62829924,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
11/12/2024 00:04:30,6,44.0036736,57.2853851,96.77632,-68.63813,13.5120363,4.33367443,716.4853,37.44262,1232.44507,69.0,83.34997,83.0,98.2510452,1.0,-5.13912725,98.0,1273,100.0,0.0,110.433372,815.3253,5.349534,5.40347576,85.0,1.0,39.94261,85.0,87.4756546,65.35959,1.0,101.0,37.0,5.5,5.5,119.821548,100.7816,1891,-5.230806,4.413514,-45.0684242,40.0014458,280.620026,61.04414,43.0440521,35.04414,26.0882778,3200.0,3132.5647,0.0,1.0,1.0,4.08,0.0,0.0,3.41,1.0,7.5,1.0,0.0,13.1,6.0,5.5,4520,4220.0,4600.0,0,0,0,1,0,0,0,19.86574,63.81492,0.0,3.62853742,0.0,0.0,0,0,0,89.5,78.0,-5.83811569,25.9740257,68.0,5.5,3200.0,103.0
