Timestamps,CM2_PV_PRODUCT,CM2_PV_BE01_CURRENT,CM2_PV_BE02_POWER,CM2_PV_BF01_OUT_TEMPERATURE,CM2_PV_BF01_PRESSURE,CM2_PV_BF01_DIF_PRESSURE,CM2_PV_BF01_DIF_PRESSURE1,CM2_FLOW_RATE_COAL,CM2_PV_CLA01_POWER,CM2_PV_CLA01_SPEED,CM2_SP_CLA01_SPEED,CM2_PV_DA01_POSITION,CM2_SP_DA01_POSITION,CM2_PV_DA02_POSITION,CM2_SP_PRESS_MODE,CM2_SP_PRESS_AUTO,CM2_SP_PRESS_MANUAL,CM2_PV_FN01_POWER,CM2_SP_GA01_SPM,CM2_PV_HG01_TEMPERATURE,CM2_PV_HG01_TEMPERATURE1,CM2_PV_HG01_TEMPERATURE2,CM2_PV_HYS01_PRESSURE,CM2_PV_HYS01_PRESSURE1,CM2_SP_RB01_MILL_TOTAL_FEED,CM2_SP_RB01_MODE_TOTAL_FEED,CM2_SP_RB01_SPA_TOTAL_FEED,CM2_SP_RB01_TOTAL_FEED,CM2_PV_RB01_TOTAL_FEED,CM2_PV_RF01_CURRENT,CM2_SP_VRM01_TEMP_MODE,CM2_SP_VRM01_TEMP_AUTO,CM2_SP_VRM01_TEMP_MANUAL,CM2_SP_VRM01_PRESS_GRIDING_1_3,CM2_SP_VRM01_PRESS_GRIDING_2_4,CM2_PV_VRM01_INLET_TEMPERATURE,CM2_PV_VRM01_OUTLET_TEMPERATURE,CM2_PV_VRM01_POWER,CM2_PV_VRM01_IN_PRESS,CM2_PV_VRM01_VIBRATION,CM2_PV_VRM01_OUT_ PRESS,CM2_PV_VRM01_DIFF_PRESSURE,CM2_PV_VRM01_POSITION1,CM2_PV_VRM01_POSITION2,CM2_PV_VRM01_POSITION3,CM2_PV_VRM01_POSITION4,CM2_PV_VRM01_VIBRATION1,CM2_SP_WI01_WATER_INJECTION,CM2_PV_WI01_WATER_INJECTION,CM2_AGREGADO_0,CM2_AGREGADO_1,CM2_AGREGADO_2,CM2_CALCARIO,CM2_CLINQUER,CM2_CLINQUERBW,CM2_ESCORIA,CM2_ESCORIA_DRY_PIT,CM2_GESSO,CM2_MIX,CM2_POZOLANA,CM2_LB_FINENESS_CPIIF,CM2_LB_FINENESS_CPIII,CM2_LB_FINENESS_CPVARI,CM2_LB_BLAINE_CPIIF,CM2_LB_BLAINE_CPIII,CM2_LB_BLAINE_CPVARI,CM2_ST_CLA01_SPEED,CM2_ST_DA01_POSITION,CM2_ST_WI01_WATER_INJECTION,CM2_ST_VRM01_PRESS_GRIDING_1_3,CM2_ST_RB01_TOTAL_FEED,CM2_ST_GAS01_ADDITIVE_INJECTION,CM2_ST_DA02_SPA_PRESS,CM2_PV_FLOW_CALCARIO,CM2_PV_FLOW_CLINQUER,CM2_PV_FLOW_ESCORIA,CM2_PV_FLOW_GESSO,CM2_PV_FLOW_MIX,CM2_PV_FLOW_POZOLANA,CM2_ST_IA_ENABLE,CM2_ST_IA_READY,CM2_ST_IA_USE,CM2_IA_CLA01_SP_SPEED,CM2_IA_DA01_SP_POSITION,CM2_IA_DA02_SPA_PRESS,CM2_IA_GAS01_SP_FLOW_AID,CM2_IA_RB01_SP_TOTAL_FEED,CM2_IA_VRM01_SP_PRESS_GRIDING,CM2_IA_WI01_SP_WATER_INJECTION,CM2_IA_SC01_SPA_TEMP_OUT
02/01/2025 00:00:00,0,0.0,0.0,30.2071457,-0.36647433,0.0308423918,3.958402,0.0,0.0,0.0,40.0,9.009572,10.0,-24.9736366,0.0,-5.0,0.0,0,300.0,0.0,31.7193451,35.0252266,5.06631327,4.477251,80.0,1.0,0.2671711,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.513265,5.513265,31.612051,31.4578381,0,-0.268491268,0.009557758,0.00534820557,0.29237023,291.0,142.0,79.0,84.0,0.0,2900.0,-0.367921352,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
02/01/2025 00:00:30,0,0.0,0.0,30.2037449,-0.392378449,0.03080447,3.95839453,0.0,0.0,0.0,40.0,9.009561,10.0,-24.9736462,0.0,-5.0,0.0,0,300.0,0.0,31.7135963,35.01869,5.06619835,4.477048,80.0,1.0,0.269827,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.513159,5.513159,31.606205,31.45433,0,-0.289291948,0.012171749,0.00194549561,0.29806903,291.0,142.0,79.0,84.0,0.0,2900.0,-0.367500365,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
02/01/2025 00:01:00,0,0.0,0.0,30.2003422,-0.325900048,0.0307665486,3.95838737,0.0,0.0,0.0,40.0,9.00955,10.0,-24.9736557,0.0,-5.0,0.0,0,300.0,0.0,31.7078476,35.0121536,5.06608343,4.476845,80.0,1.0,0.2724829,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.51305246,5.51305246,31.6003571,31.4508228,0,-0.310124785,0.0147857405,-0.083193,0.30376783,291.0,142.0,79.0,84.0,0.0,2900.0,-0.3670794,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
02/01/2025 00:01:30,0,0.0,0.0,30.1969414,-0.3727967,0.030728627,3.95838,0.0,0.0,0.0,40.0,9.009539,10.0,-24.9736671,0.0,-5.0,0.0,0,300.0,0.0,31.7020969,35.00562,5.06596851,4.47664165,80.0,1.0,0.274494678,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.512946,5.512946,31.594511,31.4473152,0,-0.259251356,0.01739973,-0.08316803,0.306417525,291.0,142.0,79.0,84.0,0.0,2900.0,-0.366658449,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
02/01/2025 00:02:00,0,0.0,0.0,30.19354,-0.39881146,0.0306907054,3.95837283,0.0,0.0,0.0,40.0,9.009528,10.0,-24.9736767,0.0,-5.0,0.0,0,300.0,0.0,31.6963482,34.9990845,5.0658536,4.47643852,80.0,1.0,0.276012927,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.51284,5.51284,31.588665,31.4438076,0,-0.271803528,0.0200137217,-0.0116609922,0.306730747,291.0,142.0,79.0,84.0,0.0,2900.0,-0.3662375,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
02/01/2025 00:02:30,0,0.0,0.0,30.1901379,-0.42475906,0.0306527819,3.95836568,0.0,0.0,0.0,40.0,9.009517,10.0,-24.9736881,0.0,-5.0,0.0,0,300.0,0.0,31.6906,34.9925461,5.065739,4.47623539,80.0,1.0,0.277531147,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.51273346,5.51273346,31.5828171,31.4403,0,-0.261880517,0.0226277132,0.025076909,0.30704397,291.0,142.0,79.0,84.0,0.0,2900.0,-0.365816534,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
02/01/2025 00:03:00,0,0.0,0.0,30.1867371,-0.379379272,0.03061486,3.95835829,0.0,0.0,0.0,40.0,9.009506,10.0,-24.9736977,0.0,-5.0,0.0,0,300.0,0.0,31.68485,34.98601,5.065624,4.47603273,80.0,1.0,0.279049367,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.512627,5.512627,31.5769711,31.4367924,0,-0.2839372,0.0252417028,-0.0770342946,0.3073572,290.0,142.0,79.0,84.0,0.0,2900.0,-0.365395576,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
02/01/2025 00:03:30,0,0.0,0.0,30.1833363,-0.3588131,0.0305769388,3.95835114,0.0,0.0,0.0,40.0,9.009495,10.0,-24.9737072,0.0,-5.0,0.0,0,300.0,0.0,31.6791019,34.9794769,5.06550932,4.4758296,80.0,1.0,0.2805676,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.512521,5.512521,31.5711231,31.4332848,0,-0.326270223,0.0260547474,-0.08316803,0.307670444,291.0,142.0,79.0,84.0,0.0,2900.0,-0.364974618,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
02/01/2025 00:04:00,0,0.0,0.0,30.1799335,-0.437744141,0.0305390172,3.95834374,0.0,0.0,0.0,40.0,9.009484,10.0,-24.9737186,0.0,-5.0,0.0,0,300.0,0.0,31.6733532,34.9729424,5.0653944,4.47562647,80.0,1.0,0.2820858,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.51241446,5.51241446,31.5652771,31.4297752,0,-0.272144616,0.02621089,0.0138847344,0.307983667,290.011963,142.0,79.0,84.0,0.0,2900.0,-0.36455366,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
02/01/2025 00:04:30,0,0.0,0.0,30.1765327,-0.383281082,0.0305010956,3.95833659,0.0,0.0,0.0,40.0,9.009473,10.0,-24.9737282,0.0,-5.0,0.0,0,300.0,0.0,31.6676025,34.9664078,5.06527948,4.47542334,80.0,1.0,0.283604056,80.0,1.16850553e-36,0.0,1.0,98.0,25.0,5.512308,5.512308,31.55943,31.4262676,0,-0.277448744,0.026367031,-0.002284828,0.3082969,290.011963,142.0,79.0,84.0,0.0,2900.0,-0.3641327,0.0,1.0,1.0,4.58,1.62,0.0,3.58,1.0,6.7,1.0,0.0,11.3,5.9,5.8,4410,4150.0,4510.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69.0,83.0,-5.0,25.9740257,80.5,5.6,2900.0,98.0
