Timestamps,CM2_PV_PRODUCT,CM2_PV_BE01_CURRENT,CM2_PV_BE02_POWER,CM2_PV_BF01_OUT_TEMPERATURE,CM2_PV_BF01_PRESSURE,CM2_PV_BF01_DIF_PRESSURE,CM2_PV_BF01_DIF_PRESSURE1,CM2_FLOW_RATE_COAL,CM2_PV_CLA01_POWER,CM2_PV_CLA01_SPEED,CM2_SP_CLA01_SPEED,CM2_PV_DA01_POSITION,CM2_SP_DA01_POSITION,CM2_PV_DA02_POSITION,CM2_SP_PRESS_MODE,CM2_SP_PRESS_AUTO,CM2_SP_PRESS_MANUAL,CM2_PV_FN01_POWER,CM2_SP_GA01_SPM,CM2_PV_HG01_TEMPERATURE,CM2_PV_HG01_TEMPERATURE1,CM2_PV_HG01_TEMPERATURE2,CM2_PV_HYS01_PRESSURE,CM2_PV_HYS01_PRESSURE1,CM2_SP_RB01_MILL_TOTAL_FEED,CM2_SP_RB01_MODE_TOTAL_FEED,CM2_SP_RB01_SPA_TOTAL_FEED,CM2_SP_RB01_TOTAL_FEED,CM2_PV_RB01_TOTAL_FEED,CM2_PV_RF01_CURRENT,CM2_SP_VRM01_TEMP_MODE,CM2_SP_VRM01_TEMP_AUTO,CM2_SP_VRM01_TEMP_MANUAL,CM2_SP_VRM01_PRESS_GRIDING_1_3,CM2_SP_VRM01_PRESS_GRIDING_2_4,CM2_PV_VRM01_INLET_TEMPERATURE,CM2_PV_VRM01_OUTLET_TEMPERATURE,CM2_PV_VRM01_POWER,CM2_PV_VRM01_IN_PRESS,CM2_PV_VRM01_VIBRATION,CM2_PV_VRM01_OUT_ PRESS,CM2_PV_VRM01_DIFF_PRESSURE,CM2_PV_VRM01_POSITION1,CM2_PV_VRM01_POSITION2,CM2_PV_VRM01_POSITION3,CM2_PV_VRM01_POSITION4,CM2_PV_VRM01_VIBRATION1,CM2_SP_WI01_WATER_INJECTION,CM2_PV_WI01_WATER_INJECTION,CM2_AGREGADO_0,CM2_AGREGADO_1,CM2_AGREGADO_2,CM2_CALCARIO,CM2_CLINQUER,CM2_CLINQUERBW,CM2_ESCORIA,CM2_ESCORIA_DRY_PIT,CM2_GESSO,CM2_MIX,CM2_POZOLANA,CM2_LB_FINENESS_CPIIF,CM2_LB_FINENESS_CPIII,CM2_LB_FINENESS_CPVARI,CM2_LB_BLAINE_CPIIF,CM2_LB_BLAINE_CPIII,CM2_LB_BLAINE_CPVARI,CM2_ST_CLA01_SPEED,CM2_ST_DA01_POSITION,CM2_ST_WI01_WATER_INJECTION,CM2_ST_VRM01_PRESS_GRIDING_1_3,CM2_ST_RB01_TOTAL_FEED,CM2_ST_GAS01_ADDITIVE_INJECTION,CM2_ST_DA02_SPA_PRESS,CM2_PV_FLOW_CALCARIO,CM2_PV_FLOW_CLINQUER,CM2_PV_FLOW_ESCORIA,CM2_PV_FLOW_GESSO,CM2_PV_FLOW_MIX,CM2_PV_FLOW_POZOLANA,CM2_ST_IA_ENABLE,CM2_ST_IA_READY,CM2_ST_IA_USE,CM2_IA_CLA01_SP_SPEED,CM2_IA_DA01_SP_POSITION,CM2_IA_DA02_SPA_PRESS,CM2_IA_GAS01_SP_FLOW_AID,CM2_IA_RB01_SP_TOTAL_FEED,CM2_IA_VRM01_SP_PRESS_GRIDING,CM2_IA_WI01_SP_WATER_INJECTION,CM2_IA_SC01_SPA_TEMP_OUT
05/01/2025 00:00:00,2,43.002243,57.77119,92.9,-59.9902725,7.424996,3.41677141,758.0387,69.71263,1651.889,92.5,77.149,77.0,89.97523,1.0,-5.151455,90.0,1215,582.55,0.0,102.774521,668.902832,5.426972,5.37178135,62.0,6.0,39.363327,62.0,62.3793564,63.850956,1.0,98.0,40.0,5.5,5.5,112.778946,96.58951,1485,-5.05846548,5.74423265,-43.9366951,39.05801,116.067787,43.0,36.0,26.06779,36.1263275,3500.0,3126.239,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.88102,56.59093,0.0,3.33235216,0.0,0.0,1,1,1,92.5,77.0,-5.24068928,25.9740257,62.0,5.5,3500.0,98.0
05/01/2025 00:00:30,2,43.3877525,51.9279137,92.9,-60.21018,7.25947237,3.69366026,757.8733,70.2432556,1653.77661,92.5,77.14831,77.0,89.97519,1.0,-5.10619926,90.0,1202,582.55,0.0,102.772118,669.0838,5.42614126,5.371721,62.0,6.0,39.5605659,62.0,62.6328735,65.22124,1.0,98.0,40.0,5.5,5.5,112.789024,96.57827,1683,-5.111876,5.1724453,-44.6774673,39.430706,118.980408,43.01959,34.01469,27.0244865,29.9951019,3500.0,3126.1958,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.88125873,56.5258942,0.0,3.332252,0.0,0.0,1,1,1,92.5,77.0,-5.24695969,25.9740257,62.0,5.5,3500.0,98.0
05/01/2025 00:01:00,2,42.2837868,56.6926651,92.9,-60.0781975,7.038691,4.10592842,758.2781,71.00119,1652.4104,92.5,77.14762,77.0,89.97516,1.0,-5.091203,90.0,1204,582.55,0.0,102.769707,669.2647,5.425311,5.37166,62.0,6.0,39.554203,62.0,62.75639,63.8054848,1.0,98.0,40.0,5.5,5.5,112.799095,96.56704,1532,-5.044529,6.2051034,-44.4738464,39.54924,119.986122,42.011898,39.99207,27.0039654,40.9722366,3500.0,3126.15234,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.88149738,56.441124,0.0,3.33215165,0.0,0.0,1,1,1,92.5,77.0,-5.278248,25.9740257,62.0,5.5,3500.0,98.0
05/01/2025 00:01:30,2,43.013134,59.4,92.9,-60.4474678,7.18669844,4.120123,758.300049,72.0,1653.03223,92.5,77.14693,77.0,89.97512,1.0,-5.066732,90.0,1194,582.55,0.0,102.767296,669.4457,5.42448044,5.37159967,62.0,6.0,39.6225777,62.0,62.19581,64.51295,1.0,98.0,40.0,5.5,5.5,112.809166,96.5558,1501,-5.13733959,6.438878,-44.7864761,39.53712,117.0,51.0,36.0,28.0,42.0,3500.0,3126.10913,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.881736,56.20443,0.0,3.33205152,0.0,0.0,1,1,1,92.5,77.0,-5.209774,25.9740257,62.0,5.5,3500.0,98.0
05/01/2025 00:02:00,2,44.4825363,54.417263,92.9,-60.74593,7.14708328,4.1005497,758.1281,73.4008942,1652.13721,92.5,77.14624,77.0,89.97508,1.0,-5.249064,90.0,1199,582.55,0.0,102.764885,669.6266,5.42365,5.371539,62.0,6.0,40.20079,62.0,62.6208954,63.8502846,1.0,98.0,40.0,5.5,5.5,112.819237,96.54456,1476,-5.15194654,5.92250347,-45.1201363,39.96005,116.98214,45.99405,35.00595,24.0148811,32.98049,3500.0,3126.066,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.8819747,56.1316528,0.0,3.33195114,0.0,0.0,1,1,1,92.5,77.0,-5.24147034,25.9740257,62.0,5.5,3500.0,98.0
05/01/2025 00:02:30,2,43.3693428,47.6000023,92.9,-60.5318069,7.115526,4.13224936,758.0461,72.4,1653.20776,92.5,77.145546,77.0,89.97505,1.0,-5.123701,90.0,1195,582.55,0.0,102.762474,669.807556,5.42281961,5.37147856,62.0,6.0,39.76279,62.0,62.320282,64.7353058,1.0,98.0,40.0,5.5,5.5,112.829308,96.5333252,1521,-5.058781,6.94504356,-44.8916931,39.8141441,113.982307,46.9646149,36.9911537,26.0353832,42.0353851,3500.0,3126.02246,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.88221359,56.2016335,0.0,3.33185077,0.0,0.0,1,1,1,92.5,77.0,-5.17505646,25.9740257,62.0,5.5,3500.0,98.0
05/01/2025 00:03:00,2,43.3821678,58.30649,92.9,-60.778183,7.060132,4.145335,757.93634,71.35003,1652.28845,92.5,77.14486,77.0,89.97501,1.0,-5.11068153,90.0,1209,582.55,0.0,102.760063,669.988464,5.421989,5.371418,62.0,6.0,39.63214,62.0,62.03437,63.8940163,1.0,98.0,40.0,5.5,5.5,112.839378,96.5220947,1422,-5.11841249,6.77898073,-44.657135,39.59797,114.003021,45.9940071,37.0,29.9950047,41.99201,3500.0,3125.97925,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.88245225,55.9587,0.0,3.33175063,0.0,0.0,1,1,1,92.5,77.0,-5.152149,25.9740257,62.0,5.5,3500.0,98.0
05/01/2025 00:03:30,2,41.9132271,55.0916557,92.9,-60.56096,7.042751,4.12962627,757.8724,70.96561,1652.852,92.5,77.144165,77.0,89.97498,1.0,-5.097662,90.0,1195,582.55,0.0,102.757652,670.169434,5.421159,5.37135744,62.0,6.0,39.6246262,62.0,62.80833,63.9840622,1.0,98.0,40.0,5.5,5.5,112.849457,96.51086,1373,-5.139482,5.59289026,-44.6519241,39.6700134,108.009933,46.9960251,40.9900665,29.9980125,32.00399,3500.0,3125.936,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.882691,56.55929,0.0,3.33165026,0.0,0.0,1,1,1,92.5,77.0,-5.139454,25.9740257,62.0,5.5,3500.0,98.0
05/01/2025 00:04:00,2,42.27941,54.6827164,92.9,-60.7401962,7.12596941,4.14376545,758.550659,70.90346,1652.40759,92.5,77.14348,77.0,89.9749451,1.0,-5.090282,90.0,1188,582.55,0.0,102.755241,670.350342,5.420328,5.371297,62.0,6.0,39.844223,62.0,62.88308,63.8939552,1.0,98.0,40.0,5.5,5.5,112.859528,96.49962,1552,-5.198808,6.21066236,-44.9476776,39.7604637,111.0,42.9930878,35.03457,27.9930859,37.0069122,3500.0,3125.89282,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.88292956,56.6895638,0.0,3.33155012,0.0,0.0,1,1,1,92.5,77.0,-5.059059,25.9740257,62.0,5.5,3500.0,98.0
05/01/2025 00:04:30,2,42.2772179,54.5441322,92.9,-60.6319466,7.151406,4.178965,757.8733,71.8998,1652.85352,92.5,77.1427841,77.0,89.9749146,1.0,-5.084951,90.0,1203,582.55,0.0,102.752831,670.5313,5.419498,5.37123632,62.0,6.0,39.9635124,62.0,63.50629,63.53982,1.0,98.0,40.0,5.5,5.5,112.8696,96.48838,1655,-5.18819332,6.39442825,-45.06192,39.8545227,113.0,45.98806,35.0,27.008955,50.9343338,3500.0,3125.84937,0.0,1.0,1.0,3.67,1.62,0.0,3.58,1.0,6.72,1.0,0.0,11.3,5.9,5.3,4410,4150.0,4350.0,0,0,0,0,1,0,0,2.88316822,57.5920639,0.0,3.33144975,0.0,0.0,1,1,1,92.5,77.0,-5.04777145,25.9740257,62.0,5.5,3500.0,98.0
