Timestamps,CM2_PV_PRODUCT,CM2_PV_BE01_CURRENT,CM2_PV_BE02_POWER,CM2_PV_BF01_OUT_TEMPERATURE,CM2_PV_BF01_PRESSURE,CM2_PV_BF01_DIF_PRESSURE,CM2_PV_BF01_DIF_PRESSURE1,CM2_FLOW_RATE_COAL,CM2_PV_CLA01_POWER,CM2_PV_CLA01_SPEED,CM2_SP_CLA01_SPEED,CM2_PV_DA01_POSITION,CM2_SP_DA01_POSITION,CM2_PV_DA02_POSITION,CM2_SP_PRESS_MODE,CM2_SP_PRESS_AUTO,CM2_SP_PRESS_MANUAL,CM2_PV_FN01_POWER,CM2_SP_GA01_SPM,CM2_PV_HG01_TEMPERATURE,CM2_PV_HG01_TEMPERATURE1,CM2_PV_HG01_TEMPERATURE2,CM2_PV_HYS01_PRESSURE,CM2_PV_HYS01_PRESSURE1,CM2_SP_RB01_MILL_TOTAL_FEED,CM2_SP_RB01_MODE_TOTAL_FEED,CM2_SP_RB01_SPA_TOTAL_FEED,CM2_SP_RB01_TOTAL_FEED,CM2_PV_RB01_TOTAL_FEED,CM2_PV_RF01_CURRENT,CM2_SP_VRM01_TEMP_MODE,CM2_SP_VRM01_TEMP_AUTO,CM2_SP_VRM01_TEMP_MANUAL,CM2_SP_VRM01_PRESS_GRIDING_1_3,CM2_SP_VRM01_PRESS_GRIDING_2_4,CM2_PV_VRM01_INLET_TEMPERATURE,CM2_PV_VRM01_OUTLET_TEMPERATURE,CM2_PV_VRM01_POWER,CM2_PV_VRM01_IN_PRESS,CM2_PV_VRM01_VIBRATION,CM2_PV_VRM01_OUT_ PRESS,CM2_PV_VRM01_DIFF_PRESSURE,CM2_PV_VRM01_POSITION1,CM2_PV_VRM01_POSITION2,CM2_PV_VRM01_POSITION3,CM2_PV_VRM01_POSITION4,CM2_PV_VRM01_VIBRATION1,CM2_SP_WI01_WATER_INJECTION,CM2_PV_WI01_WATER_INJECTION,CM2_AGREGADO_0,CM2_AGREGADO_1,CM2_AGREGADO_2,CM2_CALCARIO,CM2_CLINQUER,CM2_CLINQUERBW,CM2_ESCORIA,CM2_ESCORIA_DRY_PIT,CM2_GESSO,CM2_MIX,CM2_POZOLANA,CM2_LB_FINENESS_CPIIF,CM2_LB_FINENESS_CPIII,CM2_LB_FINENESS_CPVARI,CM2_LB_BLAINE_CPIIF,CM2_LB_BLAINE_CPIII,CM2_LB_BLAINE_CPVARI,CM2_ST_CLA01_SPEED,CM2_ST_DA01_POSITION,CM2_ST_WI01_WATER_INJECTION,CM2_ST_VRM01_PRESS_GRIDING_1_3,CM2_ST_RB01_TOTAL_FEED,CM2_ST_GAS01_ADDITIVE_INJECTION,CM2_ST_DA02_SPA_PRESS,CM2_PV_FLOW_CALCARIO,CM2_PV_FLOW_CLINQUER,CM2_PV_FLOW_ESCORIA,CM2_PV_FLOW_GESSO,CM2_PV_FLOW_MIX,CM2_PV_FLOW_POZOLANA,CM2_ST_IA_ENABLE,CM2_ST_IA_READY,CM2_ST_IA_USE,CM2_IA_CLA01_SP_SPEED,CM2_IA_DA01_SP_POSITION,CM2_IA_DA02_SPA_PRESS,CM2_IA_GAS01_SP_FLOW_AID,CM2_IA_RB01_SP_TOTAL_FEED,CM2_IA_VRM01_SP_PRESS_GRIDING,CM2_IA_WI01_SP_WATER_INJECTION,CM2_IA_SC01_SPA_TEMP_OUT
14/01/2025 00:00:00,3,43.0544243,46.16475,96.61612,-45.7050323,8.817508,4.24821949,896.1163,89.7892,1711.66663,96.0,79.32361,79.0,89.10932,1.0,-5.18461227,90.0,1207,370.139984,0.0,112.499077,855.227539,5.486122,5.625684,62.0,1.0,41.7420578,62.0,63.3856125,65.52174,1.0,98.0,50.0,5.6,5.6,131.026535,101.620377,1724,-5.25680256,3.573254,-46.883934,41.704113,112.972992,44.0270081,35.0538826,30.9729919,14.0810242,1900.0,1944.023,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.64189851,23.3483181,35.2844276,3.060889,0.0,0.0,0,1,0,96.0,79.0,-5.09322739,25.9740257,62.0,5.6,1900.0,98.0
14/01/2025 00:00:30,3,43.0468254,59.8971,96.5172958,-45.41561,9.099594,4.267841,894.9609,89.1,1714.566,96.0,79.32487,79.0,89.1082458,1.0,-5.184575,90.0,1193,370.139984,0.0,112.546371,857.4059,5.485749,5.62376928,62.0,1.0,41.4440575,62.0,63.7138062,65.4867249,1.0,98.0,50.0,5.6,5.6,130.465958,101.184021,1639,-5.162838,3.428438,-46.4874954,41.46073,117.0,42.08737,38.97095,27.0581017,13.9854746,1900.0,1943.71912,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.64183617,23.4000511,35.2916641,3.06085515,0.0,0.0,0,1,0,96.0,79.0,-5.128113,25.9740257,62.0,5.6,1900.0,98.0
14/01/2025 00:01:00,3,42.34445,58.14299,96.4184647,-45.7512665,8.721469,3.91703224,896.199646,89.39774,1713.22974,96.0,79.32613,79.0,89.10717,1.0,-5.14302158,90.0,1199,370.139984,0.0,112.593674,859.584167,5.4853754,5.62185526,62.0,1.0,41.88019,62.0,62.7369652,65.74928,1.0,98.0,50.0,5.6,5.6,129.9054,100.747665,1564,-5.0731535,3.65230536,-46.99272,41.83556,118.022118,45.88943,37.0442276,27.0442276,23.9336586,1900.0,1943.41541,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.6417737,23.1420822,35.2989,3.06082153,0.0,0.0,0,1,0,96.0,79.0,-5.18135452,25.9740257,62.0,5.6,1900.0,98.0
14/01/2025 00:01:30,3,43.0620766,56.26897,96.31964,-45.7425423,8.978733,4.308621,895.2115,89.8644,1705.331,96.0,79.32739,79.0,89.1060944,1.0,-5.163949,90.0,1207,370.139984,0.0,112.640968,861.7625,5.485002,5.61994076,62.0,1.0,41.58442,62.0,63.4420738,66.36024,1.0,98.0,50.0,5.6,5.6,129.344833,100.3113,1585,-5.097948,4.1605463,-46.6036263,41.5682526,111.077309,44.05154,37.02586,30.9226913,20.0515385,1900.0,1943.11169,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.64171124,23.2047024,35.3061371,3.06078768,0.0,0.0,0,1,0,96.0,79.0,-5.231056,25.9740257,62.0,5.6,1900.0,98.0
14/01/2025 00:02:00,3,43.03517,52.43062,96.22081,-45.82037,9.132319,3.52782774,896.0233,89.01256,1714.27844,96.0,79.32865,79.0,89.10502,1.0,-5.184876,90.0,1227,370.139984,0.0,112.688271,863.509155,5.48462868,5.61802626,62.0,1.0,40.9661522,62.0,63.4020844,66.2812653,1.0,98.0,50.0,5.6,5.6,128.784256,99.87495,1612,-5.074315,4.7180624,-45.9417,40.8673859,113.944336,44.0835,37.972168,29.055666,29.818634,1900.0,1942.80786,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.64164877,23.3265018,35.3133736,3.06075382,0.0,0.0,0,1,0,96.0,79.0,-5.188114,25.9740257,62.0,5.6,1900.0,98.0
14/01/2025 00:02:30,3,42.6635437,54.0223541,96.12199,-46.4219246,8.888956,4.316159,921.90564,86.41349,1703.9574,45.0,79.32992,79.0,89.1039352,1.0,-5.20580339,90.0,1200,370.139984,0.0,112.735565,863.083252,5.48425531,5.61611176,62.0,1.0,42.3338623,62.0,63.1675148,66.17407,1.0,98.0,52.0,5.6,5.6,128.2237,99.43859,1552,-5.00751638,6.143089,-47.36991,42.3417625,116.0,46.8805428,39.94027,29.0,34.23892,1900.0,1942.50415,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.6415863,23.2543983,35.32061,3.06072021,0.0,0.0,0,1,0,96.0,79.0,-5.06691742,25.9740257,62.0,5.6,1900.0,98.0
14/01/2025 00:03:00,3,44.1453667,63.4904861,96.0231552,-45.94896,9.02014,4.24933243,921.4701,89.1559,1639.96155,96.0,79.33118,79.0,89.10286,1.0,-5.21500158,90.0,1208,370.139984,0.0,112.78286,862.6573,5.483882,5.61419725,62.0,1.0,40.82009,62.0,63.31682,65.88006,1.0,98.0,52.0,5.6,5.6,127.725533,99.0022354,1621,-5.361813,3.84987688,-46.1809578,40.8751678,109.0,43.025135,36.0754051,27.97242,16.8743248,1900.0,1942.20044,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.641524,23.3744221,35.3278465,3.06068635,0.0,0.0,0,1,0,96.0,79.0,-5.31331635,25.9740257,62.0,5.6,1900.0,98.0
14/01/2025 00:03:30,3,44.4650421,46.9755,96.04258,-46.2570343,8.831273,4.066531,921.8835,89.64409,1712.96606,96.0,79.3324356,79.0,89.10178,1.0,-5.219919,90.0,1218,370.139984,0.0,112.830162,862.2313,5.48350859,5.612283,62.0,1.0,42.0533562,62.0,63.9505844,65.74638,1.0,98.0,52.0,5.6,5.6,128.1138,98.79924,1480,-5.19505167,3.44994164,-47.2889061,41.9088249,113.022034,49.7148132,36.0,29.0,13.9141846,1900.0,1941.89661,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.64146149,23.4944477,35.34416,3.06065273,0.0,0.0,0,1,0,96.0,79.0,-5.264736,25.9740257,62.0,5.6,1900.0,98.0
14/01/2025 00:04:00,3,43.0689964,62.0333443,96.09819,-45.8981819,9.002472,4.2985425,922.7618,89.60631,1711.081,96.0,79.3337,79.0,89.10071,1.0,-5.22483635,90.0,1222,370.139984,0.0,112.877457,861.805359,5.483135,5.61036873,62.0,1.0,41.7929649,62.0,63.5341072,66.62786,1.0,98.0,52.0,5.6,5.6,128.502075,98.66766,1638,-5.20760155,4.495974,-46.9099579,41.70131,112.084381,46.9367142,36.08438,30.0,31.5991821,1900.0,1941.5929,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.641399,23.6144714,35.4892426,3.06061888,0.0,0.0,0,1,0,96.0,79.0,-5.311146,25.9740257,62.0,5.6,1900.0,98.0
14/01/2025 00:04:30,3,44.4852943,56.25486,96.1538,-45.67262,8.821167,3.66401124,922.79425,88.90565,1714.55115,96.0,79.33496,79.0,89.09963,1.0,-5.229754,90.0,1216,370.139984,0.0,112.924759,861.3794,5.482762,5.608454,62.0,1.0,41.3788147,62.0,64.0326157,66.62967,1.0,98.0,52.0,5.6,5.6,128.754028,98.53608,1708,-5.10257959,4.51036358,-46.637413,41.4176979,113.014107,43.04232,35.9858932,28.0280857,23.0141068,1900.0,1941.28906,0.0,1.0,1.0,3.06,0.0,0.0,3.23,1.0,9.29,1.0,0.0,11.6,5.9,5.4,4720,4170.0,4360.0,0,0,0,0,0,0,0,1.64133656,23.7344971,35.57662,3.060585,0.0,0.0,0,1,0,96.0,79.0,-5.167713,25.9740257,62.0,5.6,1900.0,98.0
