Timestamps,CM2_PV_PRODUCT,CM2_PV_BE01_CURRENT,CM2_PV_BE02_POWER,CM2_PV_BF01_OUT_TEMPERATURE,CM2_PV_BF01_PRESSURE,CM2_PV_BF01_DIF_PRESSURE,CM2_PV_BF01_DIF_PRESSURE1,CM2_FLOW_RATE_COAL,CM2_PV_CLA01_POWER,CM2_PV_CLA01_SPEED,CM2_SP_CLA01_SPEED,CM2_PV_DA01_POSITION,CM2_SP_DA01_POSITION,CM2_PV_DA02_POSITION,CM2_SP_PRESS_MODE,CM2_SP_PRESS_AUTO,CM2_SP_PRESS_MANUAL,CM2_PV_FN01_POWER,CM2_SP_GA01_SPM,CM2_PV_HG01_TEMPERATURE,CM2_PV_HG01_TEMPERATURE1,CM2_PV_HG01_TEMPERATURE2,CM2_PV_HYS01_PRESSURE,CM2_PV_HYS01_PRESSURE1,CM2_SP_RB01_MILL_TOTAL_FEED,CM2_SP_RB01_MODE_TOTAL_FEED,CM2_SP_RB01_SPA_TOTAL_FEED,CM2_SP_RB01_TOTAL_FEED,CM2_PV_RB01_TOTAL_FEED,CM2_PV_RF01_CURRENT,CM2_SP_VRM01_TEMP_MODE,CM2_SP_VRM01_TEMP_AUTO,CM2_SP_VRM01_TEMP_MANUAL,CM2_SP_VRM01_PRESS_GRIDING_1_3,CM2_SP_VRM01_PRESS_GRIDING_2_4,CM2_PV_VRM01_INLET_TEMPERATURE,CM2_PV_VRM01_OUTLET_TEMPERATURE,CM2_PV_VRM01_POWER,CM2_PV_VRM01_IN_PRESS,CM2_PV_VRM01_VIBRATION,CM2_PV_VRM01_OUT_ PRESS,CM2_PV_VRM01_DIFF_PRESSURE,CM2_PV_VRM01_POSITION1,CM2_PV_VRM01_POSITION2,CM2_PV_VRM01_POSITION3,CM2_PV_VRM01_POSITION4,CM2_PV_VRM01_VIBRATION1,CM2_SP_WI01_WATER_INJECTION,CM2_PV_WI01_WATER_INJECTION,CM2_AGREGADO_0,CM2_AGREGADO_1,CM2_AGREGADO_2,CM2_CALCARIO,CM2_CLINQUER,CM2_CLINQUERBW,CM2_ESCORIA,CM2_ESCORIA_DRY_PIT,CM2_GESSO,CM2_MIX,CM2_POZOLANA,CM2_LB_FINENESS_CPIIF,CM2_LB_FINENESS_CPIII,CM2_LB_FINENESS_CPVARI,CM2_LB_BLAINE_CPIIF,CM2_LB_BLAINE_CPIII,CM2_LB_BLAINE_CPVARI,CM2_ST_CLA01_SPEED,CM2_ST_DA01_POSITION,CM2_ST_WI01_WATER_INJECTION,CM2_ST_VRM01_PRESS_GRIDING_1_3,CM2_ST_RB01_TOTAL_FEED,CM2_ST_GAS01_ADDITIVE_INJECTION,CM2_ST_DA02_SPA_PRESS,CM2_PV_FLOW_CALCARIO,CM2_PV_FLOW_CLINQUER,CM2_PV_FLOW_ESCORIA,CM2_PV_FLOW_GESSO,CM2_PV_FLOW_MIX,CM2_PV_FLOW_POZOLANA,CM2_ST_IA_ENABLE,CM2_ST_IA_READY,CM2_ST_IA_USE,CM2_IA_CLA01_SP_SPEED,CM2_IA_DA01_SP_POSITION,CM2_IA_DA02_SPA_PRESS,CM2_IA_GAS01_SP_FLOW_AID,CM2_IA_RB01_SP_TOTAL_FEED,CM2_IA_VRM01_SP_PRESS_GRIDING,CM2_IA_WI01_SP_WATER_INJECTION,CM2_IA_SC01_SPA_TEMP_OUT
21/03/2025 00:00:00,6,45.2205849,59.20357,95.3022,-62.7819862,12.9563694,3.46653318,962.0582,42.282135,1268.8573,71.0,92.3269653,92.0,94.4651,1.0,-4.645746,95.0,1275,100.0,0.0,111.16732,838.4187,6.33975029,6.241642,90.0,6.0,42.3396568,90.0,92.96729,64.00443,1.0,102.0,55.0,6.5,6.5,124.657906,102.174026,1982,-4.625412,5.510442,-46.81931,42.3751144,115.250076,60.821373,44.1429,36.78565,35.4392776,2900.0,2933.002,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,21.7155514,68.01881,0.1649265,3.62179518,0.0,0.0,1,1,1,71.0,92.0,-4.74447632,25.9740257,90.0,6.5,2900.0,102.0
21/03/2025 00:00:30,6,42.0829468,51.07589,95.282,-63.4687958,12.3967476,3.72645283,962.345,44.3321533,1268.01929,71.0,92.3266754,92.0,94.4653854,1.0,-4.644994,95.0,1284,100.0,0.0,111.16732,835.9691,6.34618855,6.23364353,90.0,6.0,43.0798836,90.0,92.02418,63.9989,1.0,102.0,55.0,6.5,6.5,124.340843,102.010986,2011,-4.69686842,6.22781134,-47.85843,43.1600266,116.973206,60.9196167,43.0,35.9732056,44.59809,2900.0,2933.0083,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,21.60948,66.387764,0.164749935,3.62147069,0.0,0.0,1,1,1,71.0,92.0,-4.692478,25.9740257,90.0,6.5,2900.0,102.0
21/03/2025 00:01:00,6,43.72366,60.4501572,95.2618,-62.9240761,12.4741077,4.26244974,962.316467,42.7120323,1269.35889,71.0,92.3263855,92.0,94.46567,1.0,-4.64424133,95.0,1277,100.0,0.0,111.16732,832.4179,6.33743048,6.245881,90.0,6.0,42.5172157,90.0,91.5754547,64.60177,1.0,102.0,55.0,6.5,6.5,124.023788,101.847954,1555,-4.71386766,5.31496143,-47.3773537,42.5064735,112.97612,56.0716476,45.90447,33.09553,29.9522343,2900.0,2933.01465,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,21.8321056,66.796875,0.164573371,3.62114644,0.0,0.0,1,1,1,71.0,92.0,-4.682255,25.9740257,90.0,6.5,2900.0,102.0
21/03/2025 00:01:30,6,44.4300728,60.1497955,95.2416,-63.06267,12.7495756,4.39082336,962.7121,43.8897934,1267.90833,71.0,92.3260956,92.0,94.46595,1.0,-4.62421274,95.0,1291,100.0,0.0,111.16732,824.4416,6.334551,6.22762632,90.0,6.0,43.0258636,90.0,90.38863,64.8606,1.0,102.0,55.0,6.5,6.5,123.706734,101.684914,1530,-4.802266,5.6473794,-47.7084579,42.90166,116.97448,59.87483,44.9248962,32.9744835,32.82476,2900.0,2933.021,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,21.2853546,65.35657,0.1643968,3.620822,0.0,0.0,1,1,1,71.0,92.0,-4.514324,25.9740257,90.0,6.5,2900.0,102.0
21/03/2025 00:02:00,6,44.10554,55.1396065,95.221405,-63.8603363,12.64149,4.361579,962.3063,42.7220039,1269.11194,71.0,92.3258057,92.0,94.46623,1.0,-4.74631929,95.0,1281,100.0,0.0,111.16732,825.608154,6.30598068,6.2130003,90.0,6.0,43.39157,90.0,93.328125,64.28598,1.0,102.0,55.0,6.5,6.5,123.477715,101.521873,1868,-4.90165234,5.73770475,-48.48395,43.5743256,109.978,56.0,44.0220032,32.0,24.9119873,2900.0,2933.02759,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,21.6115417,68.15568,0.164220229,3.62049747,0.0,0.0,1,1,1,71.0,92.0,-4.76077271,25.9740257,90.0,6.5,2900.0,102.0
21/03/2025 00:02:30,6,43.3639145,53.7299728,95.2012,-64.0758743,12.8576813,4.34886074,962.388,43.19,1268.72876,71.0,92.3255157,92.0,94.4665146,1.0,-4.879021,95.0,1278,100.0,0.0,111.16732,844.9721,6.26600027,6.19105053,90.0,6.0,43.5690231,90.0,93.13253,64.60619,1.0,102.0,55.0,6.5,6.5,125.861404,102.890129,1543,-4.85017443,7.201098,-48.44183,43.6304626,98.1250458,55.0,37.05002,31.8749542,46.69989,2900.0,2933.034,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,21.9564877,67.8582153,0.164043665,3.62017322,0.0,0.0,1,1,1,71.0,92.0,-4.89965439,25.9740257,90.0,6.5,2900.0,102.0
21/03/2025 00:03:00,6,41.62664,61.0907974,95.18101,-63.04799,12.8592052,4.320921,962.387634,42.56259,1267.63354,71.0,92.3252258,92.0,94.4668,1.0,-4.82732534,95.0,1288,100.0,0.0,111.16732,874.28595,6.29101038,6.21263647,90.0,6.0,42.7137871,90.0,91.35814,63.7168121,1.0,102.0,55.0,6.5,6.5,128.245087,104.495674,1395,-4.73454046,5.982995,-47.37403,42.7684631,104.074821,56.9622,41.96259,31.1870537,27.6359844,2900.0,2933.04028,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,21.80807,66.39559,0.1638671,3.61984873,0.0,0.0,1,1,1,71.0,92.0,-4.90945053,25.9740257,90.0,6.5,2900.0,102.0
21/03/2025 00:03:30,6,42.70179,61.8297729,95.1608047,-62.34158,13.1891108,3.6345644,935.870239,41.0357323,1268.73718,71.0,92.3249359,92.0,94.46708,1.0,-4.77562952,95.0,1280,100.0,0.0,111.16732,887.2953,6.319804,6.2274766,90.0,6.0,42.1404037,90.0,90.4593048,64.09085,1.0,102.0,53.0,6.5,6.5,128.516418,104.986771,1648,-4.69634867,5.60416,-46.6651268,41.9552765,114.791573,56.089325,40.05955,32.1488762,31.8511219,2900.0,2933.04663,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,21.9347878,65.18053,0.163690522,3.61952448,0.0,0.0,1,1,1,71.0,92.0,-4.79130554,25.9740257,90.0,6.5,2900.0,102.0
21/03/2025 00:04:00,6,41.22073,50.37825,95.1406,-62.4156723,12.4609976,3.49224,935.6269,42.897,1267.18164,71.0,92.324646,92.0,94.46736,1.0,-4.723934,95.0,1285,100.0,0.0,111.16732,883.326965,6.35981941,6.24971962,90.0,6.0,41.49744,90.0,91.98259,63.72259,1.0,102.0,53.0,6.5,6.5,127.375969,104.359108,1762,-4.636186,5.43835926,-46.17406,41.5246124,112.919739,57.0200653,41.95987,31.0802574,28.3410988,2900.0,2933.053,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,21.6762524,67.12486,0.163513958,3.6192,0.0,0.0,1,1,1,71.0,92.0,-4.708271,25.9740257,90.0,6.5,2900.0,102.0
21/03/2025 00:04:30,6,42.27941,60.8317261,95.12041,-62.7773,12.3073959,3.96516156,935.565063,43.5538025,1269.18713,71.0,92.3243561,92.0,94.4676361,1.0,-4.67223835,95.0,1272,100.0,0.0,111.16732,869.336243,6.349051,6.247076,90.0,6.0,42.6192,90.0,92.60851,64.32062,1.0,102.0,53.0,6.5,6.5,126.235527,103.731445,1511,-4.701979,4.95186472,-47.43682,42.6601372,116.7977,59.89885,44.0252876,34.0,26.0505753,2900.0,2933.05957,0.0,1.0,1.0,5.99,0.0,0.0,5.73,1.0,7.52,1.0,0.0,11.5,5.1,4.9,4740,4310.0,4380.0,0,0,0,0,1,0,0,22.0181713,67.1955,0.1633374,3.6188755,0.0,0.0,1,1,1,71.0,92.0,-4.7624054,25.9740257,90.0,6.5,2900.0,102.0
