Timestamps,CM2_PV_PRODUCT,CM2_PV_BE01_CURRENT,CM2_PV_BE02_POWER,CM2_PV_BF01_OUT_TEMPERATURE,CM2_PV_BF01_PRESSURE,CM2_PV_BF01_DIF_PRESSURE,CM2_PV_BF01_DIF_PRESSURE1,CM2_FLOW_RATE_COAL,CM2_PV_CLA01_POWER,CM2_PV_CLA01_SPEED,CM2_SP_CLA01_SPEED,CM2_PV_DA01_POSITION,CM2_SP_DA01_POSITION,CM2_PV_DA02_POSITION,CM2_SP_PRESS_MODE,CM2_SP_PRESS_AUTO,CM2_SP_PRESS_MANUAL,CM2_PV_FN01_POWER,CM2_SP_GA01_SPM,CM2_PV_HG01_TEMPERATURE,CM2_PV_HG01_TEMPERATURE1,CM2_PV_HG01_TEMPERATURE2,CM2_PV_HYS01_PRESSURE,CM2_PV_HYS01_PRESSURE1,CM2_SP_RB01_MILL_TOTAL_FEED,CM2_SP_RB01_MODE_TOTAL_FEED,CM2_SP_RB01_SPA_TOTAL_FEED,CM2_SP_RB01_TOTAL_FEED,CM2_PV_RB01_TOTAL_FEED,CM2_PV_RF01_CURRENT,CM2_SP_VRM01_TEMP_MODE,CM2_SP_VRM01_TEMP_AUTO,CM2_SP_VRM01_TEMP_MANUAL,CM2_SP_VRM01_PRESS_GRIDING_1_3,CM2_SP_VRM01_PRESS_GRIDING_2_4,CM2_PV_VRM01_INLET_TEMPERATURE,CM2_PV_VRM01_OUTLET_TEMPERATURE,CM2_PV_VRM01_POWER,CM2_PV_VRM01_IN_PRESS,CM2_PV_VRM01_VIBRATION,CM2_PV_VRM01_OUT_ PRESS,CM2_PV_VRM01_DIFF_PRESSURE,CM2_PV_VRM01_POSITION1,CM2_PV_VRM01_POSITION2,CM2_PV_VRM01_POSITION3,CM2_PV_VRM01_POSITION4,CM2_PV_VRM01_VIBRATION1,CM2_SP_WI01_WATER_INJECTION,CM2_PV_WI01_WATER_INJECTION,CM2_AGREGADO_0,CM2_AGREGADO_1,CM2_AGREGADO_2,CM2_CALCARIO,CM2_CLINQUER,CM2_CLINQUERBW,CM2_ESCORIA,CM2_ESCORIA_DRY_PIT,CM2_GESSO,CM2_MIX,CM2_POZOLANA,CM2_LB_FINENESS_CPIIF,CM2_LB_FINENESS_CPIII,CM2_LB_FINENESS_CPVARI,CM2_LB_BLAINE_CPIIF,CM2_LB_BLAINE_CPIII,CM2_LB_BLAINE_CPVARI,CM2_ST_CLA01_SPEED,CM2_ST_DA01_POSITION,CM2_ST_WI01_WATER_INJECTION,CM2_ST_VRM01_PRESS_GRIDING_1_3,CM2_ST_RB01_TOTAL_FEED,CM2_ST_GAS01_ADDITIVE_INJECTION,CM2_ST_DA02_SPA_PRESS,CM2_PV_FLOW_CALCARIO,CM2_PV_FLOW_CLINQUER,CM2_PV_FLOW_ESCORIA,CM2_PV_FLOW_GESSO,CM2_PV_FLOW_MIX,CM2_PV_FLOW_POZOLANA,CM2_ST_IA_ENABLE,CM2_ST_IA_READY,CM2_ST_IA_USE,CM2_IA_CLA01_SP_SPEED,CM2_IA_DA01_SP_POSITION,CM2_IA_DA02_SPA_PRESS,CM2_IA_GAS01_SP_FLOW_AID,CM2_IA_RB01_SP_TOTAL_FEED,CM2_IA_VRM01_SP_PRESS_GRIDING,CM2_IA_WI01_SP_WATER_INJECTION,CM2_IA_SC01_SPA_TEMP_OUT
12/02/2025 00:00:00,6,0.0,0.0,67.9916458,-0.6550624,0.4084233,4.07351732,0.0,1.70078075,892.9107,50.0,2.70445633,0.0,85.35686,1.0,-0.348182559,85.0,0,500.0,0.0,51.3070831,365.013947,5.66000032,5.61500025,86.0,1.0,0.188501135,86.0,0.106052496,0.0,1.0,102.0,25.0,5.6,5.6,47.38076,57.59078,0,-0.461445242,0.140868172,-0.600062251,0.198049545,354.0,141.0,92.0,90.0,0.402384758,3000.0,9.944338,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:00:30,6,0.0,0.0,68.01502,-0.57068634,0.409197479,4.07293367,0.0,1.74624431,892.9107,50.0,2.69677854,0.0,85.35744,1.0,-0.345885068,85.0,0,500.0,0.0,51.2284355,364.430023,5.6609273,5.61,86.0,1.0,0.188699856,86.0,0.105771244,0.0,1.0,102.0,25.0,5.6,5.6,47.33353,57.5286026,0,-0.476461262,0.14267011,-0.5734482,0.197807312,353.0,142.0,93.0,91.0,0.399549782,3000.0,9.954188,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:01:00,6,0.0,0.0,68.0384,-0.619616747,0.409971654,4.0723505,0.0,1.90239346,892.9107,50.0,2.6891005,0.0,85.35802,1.0,-0.3435876,85.0,0,500.0,0.0,51.14979,363.846069,5.639467,5.599736,86.0,1.0,0.188898563,86.0,0.105489992,0.0,1.0,102.0,25.0,5.6,5.6,47.2863,57.4664268,0,-0.447879553,0.143617585,-0.606816351,0.197565064,353.0,142.0,92.022,91.0,0.3967148,3000.0,9.964038,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:01:30,6,0.0,0.0,68.0617752,-0.603013039,0.410745859,4.071767,0.0,2.019556,892.9107,50.0,2.68142247,0.0,85.3586,1.0,-0.341290116,85.0,0,500.0,0.0,51.0711441,363.262115,5.6414876,5.602196,86.0,1.0,0.189097285,86.0,0.10520874,0.0,1.0,102.0,25.0,5.6,5.6,47.23907,57.4042473,0,-0.454805672,0.13681443,-0.523517,0.197322816,353.0,141.0,93.0,91.0,0.393879831,3000.0,9.973888,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:02:00,6,0.0,0.0,68.08515,-0.5840449,0.411520034,4.07118368,0.0,1.84611428,892.9107,50.0,2.67374444,0.0,85.35918,1.0,-0.338992625,85.0,0,500.0,0.0,50.9925,362.678162,5.65749741,5.612665,86.0,1.0,0.189296,86.0,0.104927488,0.0,1.0,102.0,25.0,5.6,5.6,47.19184,57.34207,0,-0.4791381,0.13001129,-0.6029702,0.197080582,354.0,141.976044,93.0,91.0,0.391044855,3000.0,9.983738,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:02:30,6,0.0,0.0,68.10853,-0.625565648,0.4122942,4.0706,0.0,1.51288474,892.9107,50.0,2.66606641,0.0,85.35976,1.0,-0.336695164,85.0,0,500.0,0.0,50.9138565,362.094238,5.63954163,5.599923,86.0,1.0,0.189494729,86.0,0.104646236,0.0,1.0,102.0,25.0,5.6,5.6,47.14461,57.2798958,0,-0.460950583,0.123208143,-0.6040878,0.196838334,354.0,141.025772,93.0,91.0,0.388209879,3000.0,9.993588,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:03:00,6,0.0,0.0,68.1319046,-0.6063614,0.413068384,4.070017,0.0,1.92483735,893.171448,50.0,2.65838838,0.0,85.36034,1.0,-0.334397674,85.0,0,500.0,0.0,50.83521,361.510284,5.65783644,5.597885,86.0,1.0,0.189693451,86.0,0.104364984,0.0,1.0,102.0,25.0,5.6,5.6,47.0973778,57.21772,0,-0.4509552,0.116405,-0.5740022,0.196596086,353.967438,141.0,93.0,91.0,0.385374874,3000.0,10.0034389,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:03:30,6,0.0,0.0,68.15528,-0.586906433,0.413842559,4.069433,0.0,1.71243978,893.099,50.0,2.65071058,0.0,85.3609161,1.0,-0.332100183,85.0,0,500.0,0.0,50.7565651,360.926331,5.657062,5.611,86.0,1.0,0.189892173,86.0,0.104083732,0.0,1.0,102.0,25.0,5.6,5.6,47.050148,57.15554,0,-0.4563654,0.109601855,-0.5734482,0.196353853,352.9689,142.0,93.0,91.0,0.3825399,3000.0,10.0132885,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:04:00,6,0.0,0.0,68.17866,-0.6063614,0.414616764,4.06885,0.0,1.99889886,893.17865,50.0,2.64303255,0.0,85.361496,1.0,-0.3298027,85.0,0,500.0,0.0,50.6779175,360.342377,5.657044,5.598044,86.0,1.0,0.1900909,86.0,0.10380248,0.0,1.0,102.0,25.0,5.6,5.6,47.00292,57.0933647,0,-0.483339638,0.10697259,-0.573435664,0.1961116,353.0,141.0,93.0,91.0,0.379704922,3000.0,10.023139,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:04:30,6,0.0,0.0,68.20204,-0.593579,0.415390939,4.06826639,0.0,1.70433807,893.17865,50.0,2.63535452,0.0,85.3620758,1.0,-0.327505231,85.0,0,500.0,0.0,50.5992737,359.758453,5.64394236,5.60497141,86.0,1.0,0.1902896,86.0,0.103521228,0.0,1.0,102.0,25.0,5.6,5.6,46.95569,57.03119,0,-0.4605433,0.1085345,-0.552309453,0.195869356,353.027466,141.0,93.0,90.0,0.376869947,3000.0,10.0329885,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
12/02/2025 00:05:00,6,0.0,0.0,68.22542,-0.602099836,0.4161651,4.067683,0.0,1.99654388,893.17865,50.0,2.62767649,0.0,85.3626556,1.0,-0.32520774,85.0,0,500.0,0.0,50.52063,359.1745,5.63839149,5.586183,86.0,1.0,0.190488324,86.0,0.103239976,0.0,1.0,102.0,25.0,5.6,5.6,46.90846,56.96901,0,-0.464011252,0.1100964,-0.5501824,0.195627123,352.0,141.0,93.0,90.02607,0.374034971,3000.0,10.0428391,0.0,1.0,1.0,3.04,0.0,0.0,3.23,1.0,9.96,1.0,0.0,11.5,5.9,5.3,4740,4490.0,4320.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,88.0,-5.23,25.9740257,86.1,5.6,3000.0,102.0
