Timestamps,CM2_PV_PRODUCT,CM2_PV_BE01_CURRENT,CM2_PV_BE02_POWER,CM2_PV_BF01_OUT_TEMPERATURE,CM2_PV_BF01_PRESSURE,CM2_PV_BF01_DIF_PRESSURE,CM2_PV_BF01_DIF_PRESSURE1,CM2_FLOW_RATE_COAL,CM2_PV_CLA01_POWER,CM2_PV_CLA01_SPEED,CM2_SP_CLA01_SPEED,CM2_PV_DA01_POSITION,CM2_SP_DA01_POSITION,CM2_PV_DA02_POSITION,CM2_SP_PRESS_MODE,CM2_SP_PRESS_AUTO,CM2_SP_PRESS_MANUAL,CM2_PV_FN01_POWER,CM2_SP_GA01_SPM,CM2_PV_HG01_TEMPERATURE,CM2_PV_HG01_TEMPERATURE1,CM2_PV_HG01_TEMPERATURE2,CM2_PV_HYS01_PRESSURE,CM2_PV_HYS01_PRESSURE1,CM2_SP_RB01_MILL_TOTAL_FEED,CM2_SP_RB01_MODE_TOTAL_FEED,CM2_SP_RB01_SPA_TOTAL_FEED,CM2_SP_RB01_TOTAL_FEED,CM2_PV_RB01_TOTAL_FEED,CM2_PV_RF01_CURRENT,CM2_SP_VRM01_TEMP_MODE,CM2_SP_VRM01_TEMP_AUTO,CM2_SP_VRM01_TEMP_MANUAL,CM2_SP_VRM01_PRESS_GRIDING_1_3,CM2_SP_VRM01_PRESS_GRIDING_2_4,CM2_PV_VRM01_INLET_TEMPERATURE,CM2_PV_VRM01_OUTLET_TEMPERATURE,CM2_PV_VRM01_POWER,CM2_PV_VRM01_IN_PRESS,CM2_PV_VRM01_VIBRATION,CM2_PV_VRM01_OUT_ PRESS,CM2_PV_VRM01_DIFF_PRESSURE,CM2_PV_VRM01_POSITION1,CM2_PV_VRM01_POSITION2,CM2_PV_VRM01_POSITION3,CM2_PV_VRM01_POSITION4,CM2_PV_VRM01_VIBRATION1,CM2_SP_WI01_WATER_INJECTION,CM2_PV_WI01_WATER_INJECTION,CM2_AGREGADO_0,CM2_AGREGADO_1,CM2_AGREGADO_2,CM2_CALCARIO,CM2_CLINQUER,CM2_CLINQUERBW,CM2_ESCORIA,CM2_ESCORIA_DRY_PIT,CM2_GESSO,CM2_MIX,CM2_POZOLANA,CM2_LB_FINENESS_CPIIF,CM2_LB_FINENESS_CPIII,CM2_LB_FINENESS_CPVARI,CM2_LB_BLAINE_CPIIF,CM2_LB_BLAINE_CPIII,CM2_LB_BLAINE_CPVARI,CM2_ST_CLA01_SPEED,CM2_ST_DA01_POSITION,CM2_ST_WI01_WATER_INJECTION,CM2_ST_VRM01_PRESS_GRIDING_1_3,CM2_ST_RB01_TOTAL_FEED,CM2_ST_GAS01_ADDITIVE_INJECTION,CM2_ST_DA02_SPA_PRESS,CM2_PV_FLOW_CALCARIO,CM2_PV_FLOW_CLINQUER,CM2_PV_FLOW_ESCORIA,CM2_PV_FLOW_GESSO,CM2_PV_FLOW_MIX,CM2_PV_FLOW_POZOLANA,CM2_ST_IA_ENABLE,CM2_ST_IA_READY,CM2_ST_IA_USE,CM2_IA_CLA01_SP_SPEED,CM2_IA_DA01_SP_POSITION,CM2_IA_DA02_SPA_PRESS,CM2_IA_GAS01_SP_FLOW_AID,CM2_IA_RB01_SP_TOTAL_FEED,CM2_IA_VRM01_SP_PRESS_GRIDING,CM2_IA_WI01_SP_WATER_INJECTION,CM2_IA_SC01_SPA_TEMP_OUT
30/01/2025 00:00:00,6,0.0,0.0,28.48332,-1.17055511,0.0232419912,4.01637554,0.0,0.0,0.0,40.0,2.390322,0.0,82.7845154,1.0,-0.0120103406,80.0,0,300.0,0.0,28.6078758,30.0097275,0.0,0.0,100.0,1.0,0.3518475,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.7441483,27.8000336,0,0.0418288633,0.0477545336,0.3470364,0.3163737,56.0,17.0,15.0,16.0,0.0,2850.0,-0.7158467,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
30/01/2025 00:00:30,6,0.0,0.0,28.4798126,-1.15434265,0.0231631584,4.016192,0.0,0.0,0.0,40.0,2.39044547,0.0,82.7846756,1.0,-0.0120048579,80.0,0,300.0,0.0,28.60382,30.00766,0.0,0.0,100.0,1.0,0.351766378,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.73906,27.786272,0,0.0396023169,0.043877922,0.387059927,0.316357166,57.0,17.0,15.0,16.0,0.0,2850.0,-0.717061341,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
30/01/2025 00:01:00,6,0.0,0.0,28.476305,-1.16082764,0.0230843257,4.01600838,0.0,0.0,0.0,40.0,2.39056921,0.0,82.7848358,1.0,-0.0119993752,80.0,0,300.0,0.0,28.5997677,30.0055923,0.0,0.0,100.0,1.0,0.351685226,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.73397,27.77251,0,0.05003983,0.0451075174,0.3878902,0.316340625,57.0,17.0,15.0,16.0,0.0,2850.0,-0.718276,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
30/01/2025 00:01:30,6,0.0,0.0,28.4727955,-1.2028656,0.023005493,4.015825,0.0,0.0,0.0,40.0,2.39069271,0.0,82.78499,1.0,-0.0119938925,80.0,0,300.0,0.0,28.5957127,30.0035248,0.0,0.0,100.0,1.0,0.3516041,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.7288837,27.758749,0,0.04064,0.09978187,0.3761038,0.316324085,57.0,17.0,15.0,16.0,0.0,2850.0,-0.7194907,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
30/01/2025 00:02:00,6,0.0,0.0,28.4692879,-1.13813019,0.02292666,4.015641,0.0,0.0,0.0,40.0,2.39081621,0.0,82.78515,1.0,-0.01198841,80.0,0,300.0,0.0,28.59166,30.0014553,0.0,0.0,100.0,1.0,0.351522982,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.7237949,27.7449875,0,-0.000979357,0.06647211,0.390075684,0.316307545,57.0,17.0,15.0,16.0,0.0,2850.0,-0.72070533,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
30/01/2025 00:02:30,6,0.0,0.0,28.46578,-1.11219025,0.0228478257,4.01545763,0.0,0.0,0.0,40.0,2.39094,0.0,82.78531,1.0,-0.0119829271,80.0,0,300.0,0.0,28.5876045,29.9993877,0.0,0.0,100.0,1.0,0.35144183,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.7187061,27.731226,0,0.00738397,0.07495119,0.393067479,0.316290975,57.0,17.0,15.0,16.0,0.0,2850.0,-0.72192,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
30/01/2025 00:03:00,6,0.0,0.0,28.46227,-1.15783632,0.0227689929,4.015274,0.0,0.0,0.0,40.0,2.39106345,0.0,82.78547,1.0,-0.0119774444,80.0,0,300.0,0.0,28.58355,29.99732,0.0,0.0,100.0,1.0,0.3513607,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.7136173,27.7174644,0,0.0358676836,0.07412952,0.394924521,0.316274434,57.0,17.0,15.0,16.0,0.0,2850.0,-0.7231347,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
30/01/2025 00:03:30,6,0.0,0.0,28.4587631,-1.15110016,0.02269016,4.01509047,0.0,0.0,0.0,40.0,2.39118719,0.0,82.78562,1.0,-0.0119719617,80.0,0,300.0,0.0,28.5794964,29.9952526,0.0,0.0,100.0,1.0,0.351279557,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.7085285,27.7037029,0,0.0206694771,0.0689179152,0.3658921,0.3162579,57.0,17.0,15.0,16.0,0.0,2850.0,-0.7243493,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
30/01/2025 00:04:00,6,0.0,0.0,28.4552555,-1.16016889,0.0226113275,4.014907,0.0,0.0,0.0,40.0,2.39131069,0.0,82.78578,1.0,-0.0119664781,80.0,0,300.0,0.0,28.5754414,29.9931831,0.0,0.0,100.0,1.0,0.351198435,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.7034416,27.6899414,0,0.0461261049,0.07312877,0.3846864,0.316241354,57.0,17.0,15.0,16.0,0.0,2850.0,-0.725564,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
30/01/2025 00:04:30,6,0.0,0.0,28.451746,-1.1613121,0.0225324947,4.0147233,0.0,0.0,0.0,40.0,2.39143443,0.0,82.78594,1.0,-0.0119609954,80.0,0,300.0,0.0,28.5713882,29.9911156,0.0,0.0,100.0,1.0,0.3511173,100.0,1.1711588e-36,0.0,1.0,98.0,20.0,5.5,5.5,27.6983528,27.67618,0,0.0315293223,0.09565558,0.400291443,0.3162248,57.0,17.0,15.0,16.0,0.0,2850.0,-0.7267786,0.0,1.0,1.0,6.03,0.0,0.0,3.23,1.0,8.9,1.0,0.0,13.3,5.9,5.4,5120,4490.0,4360.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,83.0,-5.69846725,25.9740257,80.0,6.0,2850.0,98.0
