Timestamps,CM2_PV_PRODUCT,CM2_PV_BE01_CURRENT,CM2_PV_BE02_POWER,CM2_PV_BF01_OUT_TEMPERATURE,CM2_PV_BF01_PRESSURE,CM2_PV_BF01_DIF_PRESSURE,CM2_PV_BF01_DIF_PRESSURE1,CM2_FLOW_RATE_COAL,CM2_PV_CLA01_POWER,CM2_PV_CLA01_SPEED,CM2_SP_CLA01_SPEED,CM2_PV_DA01_POSITION,CM2_SP_DA01_POSITION,CM2_PV_DA02_POSITION,CM2_SP_PRESS_MODE,CM2_SP_PRESS_AUTO,CM2_SP_PRESS_MANUAL,CM2_PV_FN01_POWER,CM2_SP_GA01_SPM,CM2_PV_HG01_TEMPERATURE,CM2_PV_HG01_TEMPERATURE1,CM2_PV_HG01_TEMPERATURE2,CM2_PV_HYS01_PRESSURE,CM2_PV_HYS01_PRESSURE1,CM2_SP_RB01_MILL_TOTAL_FEED,CM2_SP_RB01_MODE_TOTAL_FEED,CM2_SP_RB01_SPA_TOTAL_FEED,CM2_SP_RB01_TOTAL_FEED,CM2_PV_RB01_TOTAL_FEED,CM2_PV_RF01_CURRENT,CM2_SP_VRM01_TEMP_MODE,CM2_SP_VRM01_TEMP_AUTO,CM2_SP_VRM01_TEMP_MANUAL,CM2_SP_VRM01_PRESS_GRIDING_1_3,CM2_SP_VRM01_PRESS_GRIDING_2_4,CM2_PV_VRM01_INLET_TEMPERATURE,CM2_PV_VRM01_OUTLET_TEMPERATURE,CM2_PV_VRM01_POWER,CM2_PV_VRM01_IN_PRESS,CM2_PV_VRM01_VIBRATION,CM2_PV_VRM01_OUT_ PRESS,CM2_PV_VRM01_DIFF_PRESSURE,CM2_PV_VRM01_POSITION1,CM2_PV_VRM01_POSITION2,CM2_PV_VRM01_POSITION3,CM2_PV_VRM01_POSITION4,CM2_PV_VRM01_VIBRATION1,CM2_SP_WI01_WATER_INJECTION,CM2_PV_WI01_WATER_INJECTION,CM2_AGREGADO_0,CM2_AGREGADO_1,CM2_AGREGADO_2,CM2_CALCARIO,CM2_CLINQUER,CM2_CLINQUERBW,CM2_ESCORIA,CM2_ESCORIA_DRY_PIT,CM2_GESSO,CM2_MIX,CM2_POZOLANA,CM2_LB_FINENESS_CPIIF,CM2_LB_FINENESS_CPIII,CM2_LB_FINENESS_CPVARI,CM2_LB_BLAINE_CPIIF,CM2_LB_BLAINE_CPIII,CM2_LB_BLAINE_CPVARI,CM2_ST_CLA01_SPEED,CM2_ST_DA01_POSITION,CM2_ST_WI01_WATER_INJECTION,CM2_ST_VRM01_PRESS_GRIDING_1_3,CM2_ST_RB01_TOTAL_FEED,CM2_ST_GAS01_ADDITIVE_INJECTION,CM2_ST_DA02_SPA_PRESS,CM2_PV_FLOW_CALCARIO,CM2_PV_FLOW_CLINQUER,CM2_PV_FLOW_ESCORIA,CM2_PV_FLOW_GESSO,CM2_PV_FLOW_MIX,CM2_PV_FLOW_POZOLANA,CM2_ST_IA_ENABLE,CM2_ST_IA_READY,CM2_ST_IA_USE,CM2_IA_CLA01_SP_SPEED,CM2_IA_DA01_SP_POSITION,CM2_IA_DA02_SPA_PRESS,CM2_IA_GAS01_SP_FLOW_AID,CM2_IA_RB01_SP_TOTAL_FEED,CM2_IA_VRM01_SP_PRESS_GRIDING,CM2_IA_WI01_SP_WATER_INJECTION,CM2_IA_SC01_SPA_TEMP_OUT
08/03/2025 00:00:00,2,42.7725754,58.6019821,88.31981,-52.3374443,8.876483,3.48267,702.1001,71.17144,1689.48279,94.5,77.7983,78.0,85.2393646,1.0,-4.93247747,85.0,1198,506.150024,0.0,97.0366,561.1182,5.077703,5.045771,53.0,6.0,38.7237434,53.0,52.2749863,63.40109,1.0,102.0,36.0,5.1,5.1,108.471886,92.83979,1301,-4.80343771,6.010236,-43.2693558,38.46436,80.8634338,41.6585922,37.6585922,24.1365623,26.3854675,3100.0,3036.90234,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.960865,45.038723,0.0,3.04472518,0.0,0.0,1,1,1,94.5,78.0,-5.03368759,25.9740257,53.0,5.1,3100.0,102.0
08/03/2025 00:00:30,2,41.5975342,57.3363228,88.326416,-53.29621,8.549502,3.817977,702.144653,74.92906,1687.78784,94.5,77.797905,78.0,85.239296,1.0,-4.929904,85.0,1214,506.150024,0.0,97.04214,560.803467,5.06658173,5.03052568,53.0,6.0,39.320858,53.0,51.7530746,62.58793,1.0,102.0,36.0,5.1,5.1,108.485931,92.86579,1377,-5.05060434,5.17789,-44.64568,39.60146,81.92735,40.21795,35.7094,24.2179489,17.4358978,3100.0,3036.983,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.96090317,44.26722,0.0,3.04464865,0.0,0.0,1,1,1,94.5,78.0,-4.81127548,25.9740257,53.0,5.1,3100.0,102.0
08/03/2025 00:01:00,2,42.56596,59.23089,88.3330154,-53.4370956,8.602074,4.272746,702.145752,74.8294144,1687.90649,94.5,77.79751,78.0,85.23923,1.0,-4.919987,85.0,1218,506.150024,0.0,97.04767,560.488647,5.093706,5.052221,53.0,6.0,39.5882759,53.0,51.24798,63.6712646,1.0,102.0,36.0,5.1,5.1,108.499969,92.8917847,1293,-4.9478097,7.259552,-44.69811,39.60502,84.63236,37.3676376,33.70589,27.92695,25.3676357,3100.0,3037.06348,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.96094131,43.9695549,0.0,3.04457235,0.0,0.0,1,1,1,94.5,78.0,-5.10067368,25.9740257,53.0,5.1,3100.0,102.0
08/03/2025 00:01:30,2,43.07156,62.697937,88.33962,-53.036808,8.60089,4.35270452,702.249939,72.77733,1689.25354,94.5,77.7971039,78.0,85.23916,1.0,-4.8856,85.0,1212,506.150024,0.0,97.05321,560.1738,5.073459,5.02430964,53.0,6.0,39.5683632,53.0,52.61221,63.672493,1.0,102.0,36.0,5.1,5.1,108.514015,92.9177856,1313,-4.984116,5.793292,-44.5523643,39.52084,81.3866043,35.30928,32.30928,28.45876,22.850523,3100.0,3037.144,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.96097946,45.4870834,0.0,3.04449582,0.0,0.0,1,1,1,94.5,78.0,-5.02006531,25.9740257,53.0,5.1,3100.0,102.0
08/03/2025 00:02:00,2,40.87419,52.5645332,88.34622,-53.5855637,8.716382,4.32681274,702.213562,75.51428,1688.71863,94.5,77.79671,78.0,85.23909,1.0,-4.851213,85.0,1208,506.150024,0.0,97.05875,559.8591,5.06406975,5.029881,53.0,6.0,39.7475,53.0,51.8679466,62.8727646,1.0,102.0,36.0,5.1,5.1,108.528053,92.94378,1272,-4.98705244,5.477896,-44.89982,39.87336,80.8574,37.2138977,33.8574028,27.6435032,28.2851982,3100.0,3037.22461,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.96101761,44.89644,0.0,3.04441953,0.0,0.0,1,1,1,94.5,78.0,-4.951065,25.9740257,53.0,5.1,3100.0,102.0
08/03/2025 00:02:30,2,42.391407,62.26192,88.35283,-53.7156754,8.736365,4.307994,702.3065,74.37616,1688.57471,94.5,77.79631,78.0,85.23902,1.0,-4.90837574,85.0,1208,506.150024,0.0,97.0642853,559.54425,5.08085775,5.04923868,53.0,6.0,39.6980476,53.0,52.67005,62.9741249,1.0,102.0,36.0,5.1,5.1,108.542091,92.96978,1570,-5.11304569,6.245096,-44.97697,39.70015,82.84769,41.0,34.0761566,24.7645988,26.2284679,3100.0,3037.30518,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.96105576,45.762146,0.0,3.044343,0.0,0.0,1,1,1,94.5,78.0,-5.010166,25.9740257,53.0,5.1,3100.0,102.0
08/03/2025 00:03:00,2,44.2569656,52.24158,88.35943,-52.7744751,8.695476,4.28788042,702.3825,72.42422,1688.77844,94.5,77.79591,78.0,85.23895,1.0,-4.95512152,85.0,1205,506.150024,0.0,97.0698242,559.229431,5.082904,5.02769,53.0,6.0,39.1386948,53.0,52.85482,62.60759,1.0,102.0,36.0,5.1,5.1,108.556137,92.99577,1411,-4.96139526,5.509929,-44.0472336,39.0827141,83.0,45.14605,33.0,26.6118412,30.7671051,3100.0,3037.38574,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.961094,45.82084,0.0,3.04426646,0.0,0.0,1,1,1,94.5,78.0,-5.10109329,25.9740257,53.0,5.1,3100.0,102.0
08/03/2025 00:03:30,2,41.93954,59.6053543,88.3660355,-52.76913,8.981392,3.91578984,702.2309,73.90578,1689.17334,94.5,77.79552,78.0,85.238884,1.0,-4.97413,85.0,1216,506.150024,0.0,97.0753555,558.9147,5.068267,5.03352928,53.0,6.0,39.05637,53.0,53.46493,63.164566,1.0,102.0,36.0,5.1,5.1,108.570175,93.02177,1264,-4.918909,6.16128445,-43.9389725,38.8945,85.39559,39.6977959,32.1511,27.92445,30.3200417,3100.0,3037.46631,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.961132,46.32581,0.0,3.04419017,0.0,0.0,1,1,1,94.5,78.0,-4.93215942,25.9740257,53.0,5.1,3100.0,102.0
08/03/2025 00:04:00,2,42.6743622,57.599472,88.3726349,-52.71725,8.796911,3.56222677,702.3147,72.74802,1687.1156,94.5,77.79512,78.0,85.2388153,1.0,-4.96785927,85.0,1212,506.150024,0.0,97.0808945,558.599854,5.080812,5.04618359,53.0,6.0,38.71698,53.0,52.57951,63.2429,1.0,102.0,36.0,5.1,5.1,108.584213,93.04777,1177,-4.8158164,5.64571476,-43.7289734,38.72,80.9255447,38.07427,33.8514633,24.2970753,19.1883011,3100.0,3037.54688,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.9611702,45.804985,0.0,3.04411364,0.0,0.0,1,1,1,94.5,78.0,-4.77997971,25.9740257,53.0,5.1,3100.0,102.0
08/03/2025 00:04:30,2,43.36784,58.80274,88.37924,-53.3495445,8.658219,3.96269464,702.3459,76.76089,1686.27136,94.5,77.79472,78.0,85.23875,1.0,-4.9538,85.0,1205,506.150024,0.0,97.08643,558.285034,5.0867486,5.041514,53.0,6.0,39.5497246,53.0,51.23951,63.3019371,1.0,102.0,36.0,5.1,5.1,108.598259,93.07376,1329,-5.00842857,6.71810532,-44.56666,39.53909,81.6088638,32.8604965,32.921772,26.1564541,34.45241,3100.0,3037.62744,0.0,1.0,1.0,5.69,0.0,0.0,3.23,1.0,6.16,1.0,0.0,13.1,4.6,4.5,4740,4160.0,4410.0,0,0,0,0,1,0,0,3.96120834,44.2049332,0.0,3.04403734,0.0,0.0,1,1,1,94.5,78.0,-4.85903168,25.9740257,53.0,5.1,3100.0,102.0
